,Drug_ID,Drug,valid_smiles,mol,sentence,mol2vec
115,CHEMBL1825138,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac570>,MolSentence with 60 words,"(300,) dimensional vector"
116,CHEMBL183844,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2C)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac5d0>,MolSentence with 56 words,"(300,) dimensional vector"
117,CHEMBL184847,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)cc1C,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac630>,MolSentence with 56 words,"(300,) dimensional vector"
118,CHEMBL185569,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac690>,MolSentence with 54 words,"(300,) dimensional vector"
119,CHEMBL1933576,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac6f0>,MolSentence with 68 words,"(300,) dimensional vector"
120,CHEMBL1933582,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac750>,MolSentence with 72 words,"(300,) dimensional vector"
121,CHEMBL1958401,O=c1cc(-c2ccncc2)[nH]c(NC2CCCCC2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac7b0>,MolSentence with 40 words,"(300,) dimensional vector"
122,CHEMBL196363,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac810>,MolSentence with 54 words,"(300,) dimensional vector"
123,CHEMBL1964290,Cc1cccc(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c1C,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac870>,MolSentence with 46 words,"(300,) dimensional vector"
124,CHEMBL1964413,FC(F)(F)c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C(F)(F)F)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac8d0>,MolSentence with 58 words,"(300,) dimensional vector"
125,CHEMBL1964444,Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac930>,MolSentence with 50 words,"(300,) dimensional vector"
126,CHEMBL1964644,O=C(NCc1ccccc1)Nc1ncc([N+](=O)[O-])s1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac990>,MolSentence with 38 words,"(300,) dimensional vector"
127,CHEMBL1964687,Cc1cc(C)cc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cac9f0>,MolSentence with 60 words,"(300,) dimensional vector"
128,CHEMBL1964692,Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caca50>,MolSentence with 62 words,"(300,) dimensional vector"
129,CHEMBL1964777,NC(=O)c1cc2c(Oc3cccc(F)c3)cncc2s1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cacab0>,MolSentence with 40 words,"(300,) dimensional vector"
130,CHEMBL1964804,CS(=O)(=O)NCCOc1cncc(-c2ccc3cnccc3c2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cacb10>,MolSentence with 48 words,"(300,) dimensional vector"
131,CHEMBL1964937,O=C(NC(CO)c1ccccc1)N1CC=C(c2c[nH]c3ncccc23)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cacb70>,MolSentence with 54 words,"(300,) dimensional vector"
132,CHEMBL1965131,Cc1ccc(C(=O)Nc2c(C(N)=O)sc3ccc(Cl)c(Cl)c23)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cacbd0>,MolSentence with 48 words,"(300,) dimensional vector"
133,CHEMBL1965423,CC(C)Cn1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cacc30>,MolSentence with 58 words,"(300,) dimensional vector"
134,CHEMBL1965507,Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cacc90>,MolSentence with 60 words,"(300,) dimensional vector"
135,CHEMBL1965570,Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caccf0>,MolSentence with 64 words,"(300,) dimensional vector"
136,CHEMBL1965589,Cc1nccn2c(-c3ccnc(NCC4(O)CC4)n3)c(-c3ccc(F)cc3F)nc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cacd50>,MolSentence with 60 words,"(300,) dimensional vector"
137,CHEMBL1965631,CN(C)CC(=O)Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cacdb0>,MolSentence with 56 words,"(300,) dimensional vector"
138,CHEMBL1965660,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cace10>,MolSentence with 46 words,"(300,) dimensional vector"
139,CHEMBL1965702,CN(C)C1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cace70>,MolSentence with 52 words,"(300,) dimensional vector"
140,CHEMBL1965836,Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4cccc(OC(F)(F)F)c4)c3)cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caced0>,MolSentence with 64 words,"(300,) dimensional vector"
141,CHEMBL1965845,COc1cccc(C(C)NC(=O)N2CC=C(c3c[nH]c4ncccc34)CC2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cacf30>,MolSentence with 56 words,"(300,) dimensional vector"
142,CHEMBL1965988,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN)cnc(N)c34)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cacf90>,MolSentence with 62 words,"(300,) dimensional vector"
143,CHEMBL1966040,FC(F)(F)c1cccc(CNc2cc(-c3c[nH]c4ncccc34)ncn2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae030>,MolSentence with 54 words,"(300,) dimensional vector"
144,CHEMBL1966204,O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccc(F)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae090>,MolSentence with 62 words,"(300,) dimensional vector"
145,CHEMBL1966279,NCCCNS(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3n[nH]c(=O)c4ccccc34)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae0f0>,MolSentence with 68 words,"(300,) dimensional vector"
146,CHEMBL1966343,CC(C)Cc1cc(-c2ccc3[nH]nc(N)c3c2)on1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae150>,MolSentence with 38 words,"(300,) dimensional vector"
147,CHEMBL1966514,Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae1b0>,MolSentence with 64 words,"(300,) dimensional vector"
148,CHEMBL1966628,NC1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae210>,MolSentence with 46 words,"(300,) dimensional vector"
149,CHEMBL1966703,CC1=C2C(=NC3=C(C(=O)CC(C)(C)C3)C2c2ccccc2F)NN1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae270>,MolSentence with 48 words,"(300,) dimensional vector"
150,CHEMBL1966722,O=C(NNC(=S)Nc1ccc(Cl)cc1)C(O)(c1ccccc1)c1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae2d0>,MolSentence with 56 words,"(300,) dimensional vector"
151,CHEMBL1966808,O=c1nc2sc3c(c2c2nc(-c4ccncc4)[nH]n12)CCCC3,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae330>,MolSentence with 46 words,"(300,) dimensional vector"
152,CHEMBL1966816,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(F)cccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae390>,MolSentence with 50 words,"(300,) dimensional vector"
153,CHEMBL1967094,O=C(NCc1ccc(Cl)cc1)c1cc2c(-c3ccccc3)[nH]nc2s1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae3f0>,MolSentence with 50 words,"(300,) dimensional vector"
154,CHEMBL1967116,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae450>,MolSentence with 66 words,"(300,) dimensional vector"
155,CHEMBL1967302,NC(COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1c[nH]c2ccccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae4b0>,MolSentence with 60 words,"(300,) dimensional vector"
156,CHEMBL1967531,Nc1ncnc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae510>,MolSentence with 52 words,"(300,) dimensional vector"
157,CHEMBL1967544,CN(C)c1cccc2c(S(=O)(=O)N(CCN)c3cncc(-c4ccc5cnccc5c4)c3)cccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae570>,MolSentence with 72 words,"(300,) dimensional vector"
158,CHEMBL1967560,CCN1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae5d0>,MolSentence with 76 words,"(300,) dimensional vector"
159,CHEMBL1967564,CCCC(=O)Nc1n[nH]c2nc3ccccc3cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae630>,MolSentence with 38 words,"(300,) dimensional vector"
160,CHEMBL1967720,CC(C)(C(N)=O)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae690>,MolSentence with 76 words,"(300,) dimensional vector"
161,CHEMBL1967878,Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae6f0>,MolSentence with 66 words,"(300,) dimensional vector"
162,CHEMBL1967887,Cc1[nH]nc2ccc(-c3cncc(OCCN)c3)cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae750>,MolSentence with 40 words,"(300,) dimensional vector"
163,CHEMBL1968127,CN(C)CC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae7b0>,MolSentence with 60 words,"(300,) dimensional vector"
164,CHEMBL1968151,O=c1nc2sccc2c2nc(-c3ccncc3)[nH]n12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae810>,MolSentence with 38 words,"(300,) dimensional vector"
165,CHEMBL1968380,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae870>,MolSentence with 76 words,"(300,) dimensional vector"
166,CHEMBL1968406,CCc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae8d0>,MolSentence with 60 words,"(300,) dimensional vector"
167,CHEMBL1968459,CCCCNc1cc(-c2c[nH]c3ncccc23)ncn1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae930>,MolSentence with 40 words,"(300,) dimensional vector"
168,CHEMBL1968590,CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4sc(C)nc4c3)csc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae990>,MolSentence with 52 words,"(300,) dimensional vector"
169,CHEMBL1968705,CCCC(=O)Nc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3cc(OCCN4CCCC4)ccc3n2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cae9f0>,MolSentence with 80 words,"(300,) dimensional vector"
170,CHEMBL1968791,Cc1c(-c2cccc(OCc3ccccc3)c2)c2c(N)ncnc2n1C1CC(CN2CCCC2)C1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caea50>,MolSentence with 70 words,"(300,) dimensional vector"
171,CHEMBL1968930,CC(C)(CN)CNc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caeab0>,MolSentence with 46 words,"(300,) dimensional vector"
172,CHEMBL1969042,O=C1C=CC(=C2NNC(Nc3ccc(O)cc3)=C2c2ccc(O)cc2)C=C1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caeb10>,MolSentence with 54 words,"(300,) dimensional vector"
173,CHEMBL1969049,COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(C)c2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caeb70>,MolSentence with 52 words,"(300,) dimensional vector"
174,CHEMBL1969126,CC(C)n1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)cc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caebd0>,MolSentence with 56 words,"(300,) dimensional vector"
175,CHEMBL1969151,CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caec30>,MolSentence with 52 words,"(300,) dimensional vector"
176,CHEMBL1969190,COc1ccc(-c2ccc(NC(=O)Nc3cc(F)cc(F)c3)cc2)c2c(N)noc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caec90>,MolSentence with 60 words,"(300,) dimensional vector"
177,CHEMBL1969301,CCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caecf0>,MolSentence with 68 words,"(300,) dimensional vector"
178,CHEMBL1969372,COCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caed50>,MolSentence with 54 words,"(300,) dimensional vector"
179,CHEMBL1969502,O=C1NNC=C2C=Nc3cc(NC(=O)C4CC4c4ccccc4)cc1c32,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caedb0>,MolSentence with 52 words,"(300,) dimensional vector"
180,CHEMBL1969506,CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(S(N)(=O)=O)cc4)c(=O)c3=O)ccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caee10>,MolSentence with 70 words,"(300,) dimensional vector"
181,CHEMBL1969523,Cc1cccc(Nc2nccc(Nc3c(NC(C)C(C)(C)C)c(=O)c3=O)n2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caee70>,MolSentence with 56 words,"(300,) dimensional vector"
182,CHEMBL1969537,S=c1[nH]nc2n1-c1n[nH]c(=S)n1-c1sc3c(c1-2)CCC3,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caeed0>,MolSentence with 40 words,"(300,) dimensional vector"
183,CHEMBL1969561,CC(C)N(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caef30>,MolSentence with 56 words,"(300,) dimensional vector"
184,CHEMBL1969664,N#Cc1ccc2c(c1)C(=C1C=CC(CN3CCOCC3)=CN1)C(=O)N2,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884caef90>,MolSentence with 50 words,"(300,) dimensional vector"
185,CHEMBL1969735,CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(Cl)nccn23)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1030>,MolSentence with 60 words,"(300,) dimensional vector"
186,CHEMBL1969843,c1cc2[nH]ncc2cc1-c1cn(CC2CCOCC2)nn1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1090>,MolSentence with 42 words,"(300,) dimensional vector"
187,CHEMBL1969879,CC1CCN(C(=O)CO)CC1N(C)c1ncnc2[nH]ccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb10f0>,MolSentence with 44 words,"(300,) dimensional vector"
188,CHEMBL1970074,Cc1[nH]nc2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1150>,MolSentence with 60 words,"(300,) dimensional vector"
189,CHEMBL1970104,CC(C)(C)c1ccc2c(c1)=NC(=C1NNc3ccccc31)N=2,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb11b0>,MolSentence with 44 words,"(300,) dimensional vector"
190,CHEMBL1970142,CNC(=O)C(C)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(C)cc5)cc4)csc23)cn1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1210>,MolSentence with 76 words,"(300,) dimensional vector"
191,CHEMBL1970189,Cc1[nH]nc2c1C(c1ccccc1Cl)C(C#N)=C(N)O2,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1270>,MolSentence with 40 words,"(300,) dimensional vector"
192,CHEMBL1970203,Cc1cc(C)cc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb12d0>,MolSentence with 62 words,"(300,) dimensional vector"
193,CHEMBL1970217,COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3C)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1330>,MolSentence with 52 words,"(300,) dimensional vector"
194,CHEMBL1970314,NC(=O)c1cc(-c2cccc(N)c2)cc2cccnc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1390>,MolSentence with 40 words,"(300,) dimensional vector"
195,CHEMBL1970340,Nc1noc2cccc(-c3cccc(O)c3)c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb13f0>,MolSentence with 34 words,"(300,) dimensional vector"
196,CHEMBL1970522,COc1cc(C=C2SC(Nc3ccccc3)=NC2=O)ccc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1450>,MolSentence with 46 words,"(300,) dimensional vector"
197,CHEMBL1970709,O=C(NCc1ccc(Br)cc1)Nc1ccc2[nH]ncc2c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb14b0>,MolSentence with 42 words,"(300,) dimensional vector"
198,CHEMBL1970903,Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1510>,MolSentence with 60 words,"(300,) dimensional vector"
199,CHEMBL1970913,CCCC(=O)Nc1nn(C(=O)CC)c2nc3ccccc3cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1570>,MolSentence with 46 words,"(300,) dimensional vector"
200,CHEMBL1970950,O=C(O)c1ccccc1Nc1ccnc(NCc2cccc(O)c2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb15d0>,MolSentence with 50 words,"(300,) dimensional vector"
201,CHEMBL1971021,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)c(C(F)(F)F)c2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1630>,MolSentence with 64 words,"(300,) dimensional vector"
202,CHEMBL1971029,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCN(C(C)=O)CC3)ccc2OC)ncc1Br,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1690>,MolSentence with 74 words,"(300,) dimensional vector"
203,CHEMBL1971141,Cc1cccc(NC(=O)Nc2ccc(-c3cccc(C(N)=O)c3)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb16f0>,MolSentence with 52 words,"(300,) dimensional vector"
204,CHEMBL1971149,Cc1nccn2c(-c3ccnc(NCC(C)(C)C(=O)O)n3)c(-c3ccc(F)cc3F)nc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1750>,MolSentence with 64 words,"(300,) dimensional vector"
205,CHEMBL1971172,CC(C)(CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1)CNS(C)(=O)=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb17b0>,MolSentence with 54 words,"(300,) dimensional vector"
206,CHEMBL1971186,Fc1ccc(-c2nc3occn3c2-c2ccnc(NC3CCNCC3)n2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1810>,MolSentence with 56 words,"(300,) dimensional vector"
207,CHEMBL1971245,CN1CCN(c2cccc(Nc3nccc(-c4c(C(N)=O)nc5ccccn45)n3)c2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1870>,MolSentence with 64 words,"(300,) dimensional vector"
208,CHEMBL1971649,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc4nccnc4c3N)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb18d0>,MolSentence with 58 words,"(300,) dimensional vector"
209,CHEMBL1971943,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1930>,MolSentence with 56 words,"(300,) dimensional vector"
210,CHEMBL1972119,O=C(Nc1cccc(N2CCOCC2)n1)Nc1ccnc2c(C(F)(F)F)cccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1990>,MolSentence with 60 words,"(300,) dimensional vector"
211,CHEMBL1972125,Nc1ccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb19f0>,MolSentence with 70 words,"(300,) dimensional vector"
212,CHEMBL1972142,O=C(NCc1ccccc1)c1cccc(-c2cnc3[nH]ccc3c2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1a50>,MolSentence with 50 words,"(300,) dimensional vector"
213,CHEMBL1972158,Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1ab0>,MolSentence with 56 words,"(300,) dimensional vector"
214,CHEMBL1972221,CCCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(NC(=O)CC)c3c2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1b10>,MolSentence with 54 words,"(300,) dimensional vector"
215,CHEMBL1972290,NCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1b70>,MolSentence with 40 words,"(300,) dimensional vector"
216,CHEMBL1972339,Cc1[nH]nc2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1bd0>,MolSentence with 58 words,"(300,) dimensional vector"
217,CHEMBL1972576,Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1c30>,MolSentence with 60 words,"(300,) dimensional vector"
218,CHEMBL1972584,CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1c90>,MolSentence with 88 words,"(300,) dimensional vector"
219,CHEMBL1972659,CC1=C2CCCC(NNC(=O)Cc3cccc4ccccc34)=C2C=CC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1cf0>,MolSentence with 54 words,"(300,) dimensional vector"
220,CHEMBL1972849,CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1d50>,MolSentence with 60 words,"(300,) dimensional vector"
221,CHEMBL1972937,COc1cccc(C=C2SC(Nc3ccccc3)=NC2=O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1db0>,MolSentence with 44 words,"(300,) dimensional vector"
222,CHEMBL1972988,Clc1cc(-c2c[nH]c3ncccc23)ncn1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1e10>,MolSentence with 32 words,"(300,) dimensional vector"
223,CHEMBL1973098,COc1cc(C=C2SC(=S)NC2=O)ccc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1e70>,MolSentence with 34 words,"(300,) dimensional vector"
224,CHEMBL1973142,CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1ed0>,MolSentence with 36 words,"(300,) dimensional vector"
225,CHEMBL1973145,Cc1cccc(NC(=O)Nc2ccc(-c3csc4nc(N)nc(N)c34)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1f30>,MolSentence with 56 words,"(300,) dimensional vector"
226,CHEMBL1973211,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCCC5)cnc(N)c34)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb1f90>,MolSentence with 70 words,"(300,) dimensional vector"
227,CHEMBL1973348,Nc1ccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1cccc(Cl)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb4030>,MolSentence with 72 words,"(300,) dimensional vector"
228,CHEMBL1973395,OC1CCN(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb4090>,MolSentence with 44 words,"(300,) dimensional vector"
229,CHEMBL1973483,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(C(F)(F)F)ccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb40f0>,MolSentence with 56 words,"(300,) dimensional vector"
230,CHEMBL1973540,O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb4150>,MolSentence with 62 words,"(300,) dimensional vector"
231,CHEMBL1973720,NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884cb41b0>,MolSentence with 48 words,"(300,) dimensional vector"
